Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
0.09014009719163482,0.7918694082561607,0.32867132867132853,0.5735753783426281,0.452089404237697,0.49655336265217714
0.09013996071272651,0.789828912258672,0.3235764235764234,0.574085530818807,0.444183139634283,0.4966161396832151
0.09013998649207587,0.7901951551300164,0.33266733266733267,0.584503148804456,0.4456895470899551,0.49643344425538755
0.09013975599436405,0.7855909590331187,0.32717282717282703,0.5980062318144637,0.43555406540049924,0.4963998952316575
0.0901397195999885,0.7858002406738867,0.30229770229770214,0.5842041277669267,0.44262021815363456,0.49632158700008355
0.09013973779717628,0.7881023387223355,0.30049950049950036,0.5793539967181337,0.4586910971889259,0.49617617052997304
0.09013953156238148,0.7331659080207189,0.2841158841158842,0.6314779298906142,0.4656993111937662,0.4950675852318706
0.0901384275996565,0.7675404175168734,0.2213786213786212,0.6212395281261447,0.4500909923292896,0.4956094549587083
0.09013794840704509,0.769894835975514,0.24875124875124877,0.5604621519891037,0.44308325323222225,0.49648501110231164
0.09013811369816738,0.7771150525820123,0.2819180819180817,0.5077990971430479,0.42205908612547444,0.4975538410111155
0.09013810914887044,0.9261235808088746,0.3142857142857141,0.5681267142154307,0.42417337553047196,0.49633527361577895
0.09013848674051676,0.7978339350180506,0.3034965034965033,0.6654892406436859,0.4737784422265196,0.49562871609323134
0.09013796660423287,0.7689530685920577,0.24635364635364634,0.5902218647717865,0.44563160834166005,0.4964986977180071
0.09013795447277435,0.7822947731910218,0.2387612387612386,0.5756115692172327,0.44111381069796246,0.49708405276813034
0.09013829718647745,0.796368963532674,0.2569430569430566,0.5084280724288855,0.4152256381810652,0.4977930867222596
,0.7243760791084602,,,,0.4976675734244895
0.09013987427608458,0.7522105373306128,0.3146853146853147,0.6078857101332288,0.4454577920967748,0.49623024438170793
0.09013949668443827,0.8069376863914612,0.34875124875124863,0.5621688796187457,0.44458918578012147,0.4965229219067696
0.09013938295201467,0.7850677549311985,0.3560439560439561,0.5813302851845633,0.4391153987895551,0.49644275889927864
0.09013948758584438,0.7882592999529117,0.348151848151848,0.5901624533669573,0.4414329487213583,0.4966105447822346
0.09013960435113261,0.7959504002511378,0.3508491508491507,0.5852224687059018,0.43931865931636077,0.49660058810052615
0.09013954217740769,0.7868466488777272,0.3457542457542456,0.5835157410762597,0.44270712627607717,0.4965254085294276
0.09013948303654742,0.7822424527808297,0.3304695304695303,0.5835157410762597,0.4527547500275446,0.49630854242220557
0.09013948758584438,0.7264165751059488,0.31668331668331656,0.6440225743698218,0.474386324175845,0.49536896593623525
0.09013880974059976,0.750536284204468,0.2689310689310686,0.6467471519350934,0.4583439396069283,0.4958424841132074
0.0901382319798879,0.7733479830481871,0.2186813186813185,0.5735454271385405,0.43555406540049924,0.496462662071619
0.09013833964658224,0.7886255428242559,0.2693306693306691,0.5012127782638711,0.43902849066711236,0.4975264983529539
0.09013797266996212,0.9739444357243761,0.25404595404595387,0.6060601596939281,0.4342798878457803,0.49586859365111635
0.09013831841652983,0.7763825668393242,0.26813186813186796,0.6271369693113089,0.44693428036275357,0.49570267273515384
0.09013797721925908,0.7689530685920577,0.2249750249750248,0.5952517030451046,0.4399844800139812,0.49665964538865365
0.09013792717699269,0.7807774812954534,0.22357642357642363,0.5569593341209027,0.43401963838622537,0.49689577263039875
