Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
"llm,",1,7,6,1,0.8450980400142568,0.1207282914306081
llm-base,1,7,6,3,0.47712125471966244,0.06816017924566606
manual,1,7,6,1,0.8450980400142568,0.1207282914306081
metrics.,1,7,6,2,0.6020599913279624,0.08600857018970891
ml,1,7,6,1,0.8450980400142568,0.1207282914306081
model,1,7,6,5,0.3424226808222063,0.048917525831743754
movi,3,7,6,1,0.8450980400142568,0.36218487429182433
movielen,1,7,6,1,0.8450980400142568,0.1207282914306081
"mrr,",1,7,6,1,0.8450980400142568,0.1207282914306081
multipl,1,7,6,3,0.47712125471966244,0.06816017924566606
name,3,7,6,1,0.8450980400142568,0.36218487429182433
natur,1,7,6,2,0.6020599913279624,0.08600857018970891
ndcg,1,7,6,1,0.8450980400142568,0.1207282914306081
obtain,2,7,6,1,0.8450980400142568,0.2414565828612162
one,1,7,6,1,0.8450980400142568,0.1207282914306081
open,1,7,6,1,0.8450980400142568,0.1207282914306081
open-sourc,1,7,6,2,0.6020599913279624,0.08600857018970891
"paper,",1,7,6,4,0.3979400086720376,0.05684857266743394
pivot,1,7,6,1,0.8450980400142568,0.1207282914306081
play,1,7,6,1,0.8450980400142568,0.1207282914306081
potenti,1,7,6,2,0.6020599913279624,0.08600857018970891
power,1,7,6,3,0.47712125471966244,0.06816017924566606
process,1,7,6,2,0.6020599913279624,0.08600857018970891
"promise,",1,7,6,1,0.8450980400142568,0.1207282914306081
prompt,2,7,6,4,0.3979400086720376,0.11369714533486788
provid,1,7,6,1,0.8450980400142568,0.1207282914306081
publish,1,7,6,1,0.8450980400142568,0.1207282914306081
recent,1,7,6,3,0.47712125471966244,0.06816017924566606
recommend,1,7,6,2,0.6020599913279624,0.08600857018970891
result,2,7,6,4,0.3979400086720376,0.11369714533486788
role,1,7,6,1,0.8450980400142568,0.1207282914306081
scrape,2,7,6,1,0.8450980400142568,0.2414565828612162
signific,1,7,6,1,0.8450980400142568,0.1207282914306081
sourc,1,7,6,1,0.8450980400142568,0.1207282914306081
"study,",1,7,6,1,0.8450980400142568,0.1207282914306081
"subsequently,",1,7,6,1,0.8450980400142568,0.1207282914306081
summari,1,7,6,1,0.8450980400142568,0.1207282914306081
suscept,1,7,6,1,0.8450980400142568,0.1207282914306081
systems.,1,7,6,1,0.8450980400142568,0.1207282914306081
tasks.,1,7,6,2,0.6020599913279624,0.08600857018970891
"techniques,",1,7,6,1,0.8450980400142568,0.1207282914306081
time-consum,1,7,6,1,0.8450980400142568,0.1207282914306081
titl,1,7,6,1,0.8450980400142568,0.1207282914306081
tool,1,7,6,1,0.8450980400142568,0.1207282914306081
top,1,7,6,1,0.8450980400142568,0.1207282914306081
"traditionally,",1,7,6,1,0.8450980400142568,0.1207282914306081
use,3,7,6,5,0.3424226808222063,0.14675257749523127
viewer,1,7,6,1,0.8450980400142568,0.1207282914306081
web,1,7,6,1,0.8450980400142568,0.1207282914306081
web-scrap,1,7,6,1,0.8450980400142568,0.1207282914306081
"years,",1,7,6,1,0.8450980400142568,0.1207282914306081
